Date,Price,Open,High,Low,Vol.,Change %
26-Jul-17,"20,050.16","20,098.14","20,116.00","20,016.58",880.73M,0.48%
27-Jul-17,"20,079.64","20,026.58","20,176.39","20,005.20",926.96M,0.15%
28-Jul-17,"19,959.84","20,048.46","20,056.16","19,926.60",1.12B,-0.60%
30-Jul-17,"19,953.50","19,953.50","19,953.50","19,953.50",-,-0.03%
31-Jul-17,"19,925.18","19,933.45","19,983.90","19,891.90",1.45B,-0.14%
01-Aug-17,"19,985.79","19,907.08","20,000.46","19,904.72",1.13B,0.30%
02-Aug-17,"20,080.04","20,057.07","20,113.73","20,022.05",986.34M,0.47%
03-Aug-17,"20,029.26","20,066.00","20,070.16","19,985.40",921.11M,-0.25%
04-Aug-17,"19,952.33","19,949.79","19,984.51","19,933.59",789.01M,-0.38%
06-Aug-17,"20,069.00","20,068.00","20,069.00","20,068.00",-,0.58%
07-Aug-17,"20,055.89","20,059.29","20,085.90","20,037.40",776.31M,-0.07%
08-Aug-17,"19,996.01","20,062.65","20,076.80","19,970.57",829.08M,-0.30%
09-Aug-17,"19,738.71","19,928.96","19,945.28","19,660.22",1.08B,-1.29%
10-Aug-17,"19,729.74","19,792.45","19,829.88","19,685.83",1.07B,-0.05%
13-Aug-17,"19,556.00","19,555.00","19,558.50","19,555.00",-,-0.88%
14-Aug-17,"19,537.10","19,545.58","19,598.41","19,486.48",1.12B,-0.10%
15-Aug-17,"19,753.31","19,689.38","19,824.12","19,656.91",930.70M,1.11%
16-Aug-17,"19,729.28","19,750.55","19,776.86","19,719.08",715.40M,-0.12%
17-Aug-17,"19,702.63","19,707.75","19,739.04","19,679.37",741.01M,-0.14%
18-Aug-17,"19,470.41","19,471.27","19,543.13","19,433.09",986.82M,-1.18%
20-Aug-17,"19,510.00","19,510.00","19,510.00","19,510.00",-,0.20%
21-Aug-17,"19,393.13","19,509.53","19,509.53","19,365.65",776.36M,-0.60%
22-Aug-17,"19,383.84","19,373.11","19,437.25","19,361.95",726.90M,-0.05%
23-Aug-17,"19,434.64","19,547.05","19,561.32","19,408.47",809.46M,0.26%
24-Aug-17,"19,353.77","19,366.36","19,428.55","19,351.92",777.39M,-0.42%
25-Aug-17,"19,452.61","19,401.12","19,485.97","19,384.37",728.55M,0.51%
27-Aug-17,"19,485.00","19,480.00","19,485.00","19,477.50",-,0.17%
28-Aug-17,"19,449.90","19,502.23","19,535.50","19,420.50",715.93M,-0.18%
29-Aug-17,"19,362.55","19,319.11","19,371.90","19,280.02",772.63M,-0.45%
30-Aug-17,"19,506.54","19,480.98","19,538.23","19,435.10",945.91M,0.74%
31-Aug-17,"19,646.24","19,591.32","19,687.99","19,583.11",1.01B,0.72%
01-Sep-17,"19,691.47","19,733.57","19,735.96","19,620.07",819.09M,0.23%
03-Sep-17,"19,601.50","19,601.50","19,601.50","19,601.50",-,-0.46%
04-Sep-17,"19,508.25","19,615.96","19,628.40","19,479.40",738.55M,-0.48%
05-Sep-17,"19,385.81","19,533.38","19,542.78","19,354.59",800.23M,-0.63%
06-Sep-17,"19,357.97","19,286.06","19,371.38","19,254.67",911.72M,-0.14%
07-Sep-17,"19,396.52","19,433.44","19,482.72","19,365.75",843.69M,0.20%
08-Sep-17,"19,274.82","19,297.96","19,357.49","19,239.52",1.10B,-0.63%
10-Sep-17,"19,435.00","19,435.00","19,435.00","19,435.00",-,0.83%
11-Sep-17,"19,545.77","19,441.39","19,567.03","19,437.14",811.39M,0.57%
12-Sep-17,"19,776.62","19,736.14","19,792.06","19,718.80",926.53M,1.18%
13-Sep-17,"19,865.82","19,873.69","19,888.84","19,845.02",871.09M,0.45%
14-Sep-17,"19,807.44","19,860.37","19,918.39","19,793.85",966.18M,-0.29%
15-Sep-17,"19,909.50","19,793.80","19,933.40","19,787.65",1.15B,0.52%
18-Sep-17,"20,126.00","20,129.00","20,129.00","20,126.00",-,1.09%
19-Sep-17,"20,299.38","20,128.18","20,320.78","20,122.00",1.25B,0.86%
20-Sep-17,"20,310.46","20,301.33","20,339.37","20,272.82",1.04B,0.05%
21-Sep-17,"20,347.48","20,456.50","20,481.27","20,332.69",1.19B,0.18%
22-Sep-17,"20,296.45","20,413.61","20,417.07","20,249.24",984.15M,-0.25%
24-Sep-17,"20,427.50","20,427.50","20,427.50","20,425.00",-,0.65%
25-Sep-17,"20,397.58","20,439.43","20,454.29","20,367.03",854.46M,-0.15%
26-Sep-17,"20,330.19","20,349.26","20,385.50","20,303.98",978.61M,-0.33%
27-Sep-17,"20,267.05","20,269.82","20,278.09","20,213.66",655.94M,-0.31%
28-Sep-17,"20,363.11","20,398.63","20,399.87","20,299.68",865.99M,0.47%
29-Sep-17,"20,356.28","20,315.34","20,370.33","20,285.06",876.67M,-0.03%
01-Oct-17,"20,397.50","20,387.50","20,397.50","20,387.50",-,0.20%
02-Oct-17,"20,400.78","20,400.51","20,411.33","20,363.28",697.04M,0.02%
03-Oct-17,"20,614.07","20,475.25","20,628.38","20,438.17",749.77M,1.05%
04-Oct-17,"20,626.66","20,660.81","20,689.08","20,592.18",758.47M,0.06%
05-Oct-17,"20,628.56","20,650.71","20,667.47","20,602.26",590.57M,0.01%
06-Oct-17,"20,690.71","20,716.85","20,721.15","20,659.15",781.86M,0.30%
10-Oct-17,"20,823.51","20,680.54","20,823.66","20,663.08",807.15M,0.64%
11-Oct-17,"20,881.27","20,803.71","20,898.41","20,788.12",826.59M,0.28%
12-Oct-17,"20,954.72","20,958.18","20,994.40","20,917.04",828.76M,0.35%
13-Oct-17,"21,155.18","20,959.66","21,211.29","20,933.00",1.14B,0.96%
15-Oct-17,"21,235.00","21,237.50","21,237.50","21,235.00",-,0.38%
16-Oct-17,"21,255.56","21,221.27","21,347.07","21,187.93",1.06B,0.10%
17-Oct-17,"21,336.12","21,352.17","21,393.96","21,230.67",953.06M,0.38%
18-Oct-17,"21,363.05","21,374.66","21,402.76","21,317.67",749.50M,0.13%
19-Oct-17,"21,448.52","21,450.04","21,503.85","21,381.52",872.21M,0.40%
20-Oct-17,"21,457.64","21,390.95","21,489.26","21,363.10",883.84M,0.04%
22-Oct-17,"21,737.50","21,740.00","21,742.50","21,737.50",-,1.30%
23-Oct-17,"21,696.65","21,709.30","21,723.60","21,614.51",901.47M,-0.19%
24-Oct-17,"21,805.17","21,670.00","21,805.17","21,646.52",909.35M,0.50%
25-Oct-17,"21,707.62","21,900.13","21,921.36","21,648.35",1.26B,-0.45%
26-Oct-17,"21,739.78","21,698.95","21,793.62","21,688.56",851.78M,0.15%
27-Oct-17,"22,008.45","21,903.27","22,016.50","21,815.72",1.24B,1.24%
29-Oct-17,"22,055.00","22,055.00","22,057.50","22,055.00",-,0.21%
30-Oct-17,"22,011.67","22,047.95","22,086.88","21,921.24",1.40B,-0.20%
31-Oct-17,"22,011.61","21,897.29","22,020.38","21,840.07",1.06B,-0.00%
01-Nov-17,"22,420.08","22,144.92","22,455.92","22,130.03",1.16B,1.86%
02-Nov-17,"22,539.12","22,512.18","22,540.25","22,400.01",1.09B,0.53%
06-Nov-17,"22,548.35","22,612.96","22,644.68","22,435.34",1.15B,0.04%
07-Nov-17,"22,937.60","22,518.75","22,953.18","22,512.91",1.11B,1.73%
08-Nov-17,"22,913.82","22,849.91","22,922.80","22,759.07",1.03B,-0.10%
09-Nov-17,"22,868.71","22,989.44","23,382.15","22,522.83",1.65B,-0.20%
10-Nov-17,"22,681.42","22,580.70","22,724.39","22,511.93",1.10B,-0.82%
13-Nov-17,"22,380.99","22,607.56","22,607.92","22,380.99",831.86M,-1.32%
14-Nov-17,"22,380.01","22,342.93","22,532.30","22,323.24",989.45M,-0.00%
15-Nov-17,"22,028.32","22,250.98","22,305.24","22,004.79",1.24B,-1.57%
16-Nov-17,"22,351.12","21,975.23","22,392.13","21,972.34",995.95M,1.47%
17-Nov-17,"22,396.80","22,603.30","22,757.40","22,319.12",1.17B,0.20%
20-Nov-17,"22,261.76","22,279.98","22,410.24","22,215.07",738.96M,-0.60%
21-Nov-17,"22,416.48","22,456.79","22,563.25","22,416.48",785.02M,0.70%
22-Nov-17,"22,523.15","22,601.55","22,677.34","22,513.44",835.59M,0.48%
24-Nov-17,"22,550.85","22,390.14","22,567.20","22,381.01",667.53M,0.12%
27-Nov-17,"22,495.99","22,657.08","22,659.33","22,423.40",687.22M,-0.24%
28-Nov-17,"22,486.24","22,474.74","22,580.99","22,363.94",791.60M,-0.04%
29-Nov-17,"22,597.20","22,613.96","22,643.93","22,537.12",935.38M,0.49%
30-Nov-17,"22,724.96","22,601.83","22,748.32","22,502.68",1.45B,0.57%
01-Dec-17,"22,819.03","22,916.93","22,994.31","22,675.07",924.74M,0.41%
04-Dec-17,"22,707.16","22,843.53","22,864.33","22,693.99",710.49M,-0.49%
05-Dec-17,"22,622.38","22,595.33","22,682.71","22,522.28",781.76M,-0.37%
06-Dec-17,"22,177.04","22,525.38","22,528.21","22,119.21",1.00B,-1.97%
07-Dec-17,"22,498.03","22,317.15","22,515.24","22,317.15",820.30M,1.45%
08-Dec-17,"22,811.08","22,627.95","22,819.71","22,625.41",1.10B,1.39%
11-Dec-17,"22,938.73","22,894.30","22,938.73","22,787.40",716.03M,0.56%
12-Dec-17,"22,866.17","22,936.41","22,994.33","22,834.89",888.24M,-0.32%
13-Dec-17,"22,758.07","22,879.27","22,879.37","22,697.32",941.92M,-0.47%
14-Dec-17,"22,694.45","22,699.30","22,786.61","22,638.76",876.58M,-0.28%
15-Dec-17,"22,553.22","22,621.36","22,745.09","22,478.32",1.03B,-0.62%
18-Dec-17,"22,901.77","22,770.44","22,927.50","22,735.20",878.11M,1.55%
19-Dec-17,"22,868.00","22,961.47","22,990.42","22,862.82",726.76M,-0.15%
20-Dec-17,"22,891.72","22,834.93","22,923.50","22,806.73",952.70M,0.10%
21-Dec-17,"22,866.10","22,852.01","22,894.95","22,728.06",753.33M,-0.11%
22-Dec-17,"22,902.76","22,850.73","22,908.84","22,801.16",802.25M,0.16%
25-Dec-17,"22,939.18","22,909.41","22,948.83","22,870.19",444.48M,0.16%
26-Dec-17,"22,892.69","22,922.95","22,950.15","22,877.63",477.84M,-0.20%
27-Dec-17,"22,911.21","22,854.39","22,936.16","22,854.39",487.44M,0.08%
28-Dec-17,"22,783.98","22,912.05","22,954.45","22,736.43",519.04M,-0.56%
29-Dec-17,"22,764.94","22,831.49","22,881.21","22,753.20",478.72M,-0.08%
04-Jan-18,"23,506.33","23,073.73","23,506.33","23,065.20",1.05B,3.26%
05-Jan-18,"23,714.53","23,643.00","23,730.47","23,520.52",1.05B,0.89%
09-Jan-18,"23,849.99","23,948.97","23,952.61","23,789.03",970.17M,0.57%
10-Jan-18,"23,788.20","23,832.81","23,864.76","23,755.45",914.88M,-0.26%
11-Jan-18,"23,710.43","23,656.39","23,734.97","23,601.84",862.80M,-0.33%
12-Jan-18,"23,653.82","23,719.66","23,743.05","23,588.07",966.08M,-0.24%
15-Jan-18,"23,714.88","23,827.98","23,833.27","23,685.02",776.95M,0.26%
16-Jan-18,"23,951.81","23,721.17","23,962.07","23,701.83",706.43M,1.00%
17-Jan-18,"23,868.34","23,783.42","23,891.63","23,739.17",847.43M,-0.35%
18-Jan-18,"23,763.37","24,078.93","24,084.42","23,699.47",1.03B,-0.44%
19-Jan-18,"23,808.06","23,854.11","23,872.69","23,735.61",740.33M,0.19%
22-Jan-18,"23,816.33","23,797.84","23,816.33","23,697.81",671.64M,0.03%
23-Jan-18,"24,124.15","23,924.40","24,129.34","23,916.02",757.50M,1.29%
24-Jan-18,"23,940.78","24,026.43","24,072.77","23,917.14",824.27M,-0.76%
25-Jan-18,"23,669.49","23,750.65","23,828.40","23,649.03",840.06M,-1.13%
26-Jan-18,"23,631.88","23,757.34","23,797.96","23,592.28",898.74M,-0.16%
29-Jan-18,"23,629.34","23,707.14","23,787.23","23,580.17",708.86M,-0.01%
30-Jan-18,"23,291.97","23,559.33","23,581.98","23,233.37",914.75M,-1.43%
31-Jan-18,"23,098.29","23,205.23","23,375.38","23,092.85",1.03B,-0.83%
01-Feb-18,"23,486.11","23,276.10","23,492.77","23,211.12",1.05B,1.68%
02-Feb-18,"23,274.53","23,361.67","23,367.96","23,122.45",1.02B,-0.90%
05-Feb-18,"22,682.08","22,921.16","22,967.69","22,659.43",1.11B,-2.55%
06-Feb-18,"21,610.24","22,267.00","22,277.45","21,078.71",1.96B,-4.73%
07-Feb-18,"21,645.37","22,001.29","22,353.87","21,627.13",1.48B,0.16%
08-Feb-18,"21,890.86","21,721.57","21,977.03","21,649.70",1.08B,1.13%
09-Feb-18,"21,382.62","21,507.74","21,510.30","21,119.01",1.32B,-2.32%
13-Feb-18,"21,244.68","21,633.34","21,679.20","21,211.53",1.18B,-0.65%
14-Feb-18,"21,154.17","21,251.24","21,371.01","20,950.15",1.07B,-0.43%
15-Feb-18,"21,464.98","21,384.10","21,578.99","21,308.92",891.14M,1.47%
16-Feb-18,"21,720.25","21,555.99","21,866.37","21,499.88",801.70M,1.19%
19-Feb-18,"22,149.21","21,903.66","22,152.85","21,858.33",706.08M,1.97%
20-Feb-18,"21,925.10","22,054.32","22,063.87","21,831.45",696.27M,-1.01%
21-Feb-18,"21,970.81","21,942.42","22,130.58","21,836.73",803.49M,0.21%
22-Feb-18,"21,736.44","21,789.88","21,799.40","21,626.85",796.71M,-1.07%
23-Feb-18,"21,892.78","21,789.72","21,903.39","21,741.63",665.76M,0.72%
26-Feb-18,"22,153.63","22,134.64","22,226.53","22,040.87",665.57M,1.19%
27-Feb-18,"22,389.86","22,391.67","22,502.05","22,325.07",765.76M,1.07%
28-Feb-18,"22,068.24","22,292.53","22,380.28","22,068.24",914.90M,-1.44%
01-Mar-18,"21,724.47","21,901.13","21,901.13","21,645.22",930.67M,-1.56%
02-Mar-18,"21,181.64","21,339.98","21,366.09","21,088.96",1.00B,-2.50%
05-Mar-18,"21,042.09","21,047.81","21,164.38","20,937.26",898.57M,-0.66%
06-Mar-18,"21,417.76","21,390.20","21,551.14","21,381.42",787.62M,1.79%
07-Mar-18,"21,252.72","21,261.96","21,484.08","21,201.94",897.30M,-0.77%
08-Mar-18,"21,368.07","21,488.16","21,488.16","21,299.40",742.54M,0.54%
09-Mar-18,"21,469.20","21,594.22","21,884.45","21,357.55",1.14B,0.47%
12-Mar-18,"21,824.03","21,826.10","21,971.16","21,689.97",728.26M,1.65%
13-Mar-18,"21,968.10","21,742.45","21,968.10","21,700.78",702.20M,0.66%
14-Mar-18,"21,777.29","21,764.99","21,881.09","21,684.02",669.69M,-0.87%
15-Mar-18,"21,803.95","21,704.14","21,825.97","21,555.49",672.61M,0.12%
16-Mar-18,"21,676.51","21,876.53","21,879.28","21,632.85",779.92M,-0.58%
19-Mar-18,"21,480.90","21,537.90","21,659.04","21,366.88",693.52M,-0.90%
20-Mar-18,"21,380.97","21,297.98","21,384.86","21,223.97",685.64M,-0.47%
22-Mar-18,"21,591.99","21,352.16","21,592.00","21,349.71",851.61M,0.99%
23-Mar-18,"20,617.86","21,188.80","21,188.80","20,559.61",1.25B,-4.51%
26-Mar-18,"20,766.10","20,423.37","20,766.10","20,347.49",1.00B,0.72%
27-Mar-18,"21,317.32","20,958.90","21,317.32","20,943.31",1.05B,2.65%
28-Mar-18,"21,031.31","20,893.05","21,031.31","20,776.82",908.13M,-1.34%
29-Mar-18,"21,159.08","21,250.96","21,298.57","20,996.22",813.22M,0.61%
30-Mar-18,"21,454.30","21,392.42","21,512.80","21,311.50",655.77M,1.40%
02-Apr-18,"21,388.58","21,441.57","21,597.47","21,388.58",490.33M,-0.31%
03-Apr-18,"21,292.29","21,115.48","21,333.50","21,056.02",657.95M,-0.45%
04-Apr-18,"21,319.55","21,415.85","21,415.85","21,238.18",779.10M,0.13%
05-Apr-18,"21,645.42","21,541.18","21,737.66","21,462.10",832.02M,1.53%
06-Apr-18,"21,567.52","21,633.73","21,742.84","21,550.42",767.06M,-0.36%
09-Apr-18,"21,678.26","21,534.33","21,737.09","21,517.77",640.43M,0.51%
10-Apr-18,"21,794.32","21,599.67","21,933.99","21,542.37",770.25M,0.54%
11-Apr-18,"21,687.10","21,819.09","21,837.36","21,687.10",716.52M,-0.49%
12-Apr-18,"21,660.28","21,657.87","21,719.43","21,591.39",601.81M,-0.12%
13-Apr-18,"21,778.74","21,801.41","21,917.35","21,746.69",754.05M,0.55%
16-Apr-18,"21,835.53","21,843.55","21,879.69","21,775.61",550.31M,0.26%
17-Apr-18,"21,847.59","21,801.83","21,889.89","21,772.42",592.46M,0.06%
18-Apr-18,"22,158.20","21,929.01","22,194.11","21,914.96",726.08M,1.42%
19-Apr-18,"22,191.18","22,231.86","22,360.65","22,176.86",821.70M,0.15%
20-Apr-18,"22,162.24","22,148.22","22,261.35","22,076.63",718.22M,-0.13%
23-Apr-18,"22,088.04","22,157.88","22,204.86","22,065.52",659.95M,-0.33%
24-Apr-18,"22,278.12","22,228.82","22,304.69","22,149.59",789.32M,0.86%
25-Apr-18,"22,215.32","22,118.62","22,228.78","22,080.76",755.98M,-0.28%
26-Apr-18,"22,319.61","22,278.77","22,381.66","22,265.20",750.73M,0.47%
27-Apr-18,"22,467.87","22,466.66","22,495.56","22,357.53",919.19M,0.66%
01-May-18,"22,508.03","22,453.42","22,519.45","22,411.43",926.77M,0.18%
02-May-18,"22,472.78","22,568.19","22,568.19","22,426.55",728.58M,-0.16%
07-May-18,"22,467.16","22,513.22","22,513.48","22,350.91",710.78M,-0.03%
08-May-18,"22,508.69","22,440.65","22,566.68","22,423.23",794.46M,0.18%
09-May-18,"22,408.88","22,463.01","22,478.64","22,364.75",887.14M,-0.44%
10-May-18,"22,497.18","22,482.51","22,530.64","22,418.75",755.87M,0.39%
11-May-18,"22,758.48","22,573.95","22,769.16","22,545.47",827.48M,1.16%
14-May-18,"22,865.86","22,705.30","22,894.76","22,683.64",709.81M,0.47%
15-May-18,"22,818.02","22,889.47","22,912.06","22,805.72",891.34M,-0.21%
16-May-18,"22,717.23","22,730.12","22,796.14","22,695.84",826.58M,-0.44%
17-May-18,"22,838.37","22,820.62","22,887.03","22,799.16",779.17M,0.53%
18-May-18,"22,930.36","22,907.20","22,954.19","22,867.30",672.85M,0.40%
21-May-18,"23,002.37","22,937.58","23,050.39","22,935.31",608.97M,0.31%
22-May-18,"22,960.34","23,025.95","23,031.67","22,952.87",612.26M,-0.18%
23-May-18,"22,689.74","22,868.79","22,949.73","22,649.85",773.14M,-1.18%
24-May-18,"22,437.01","22,621.29","22,644.69","22,366.60",881.97M,-1.11%
25-May-18,"22,450.79","22,380.22","22,509.36","22,318.15",725.57M,0.06%
28-May-18,"22,481.09","22,488.95","22,547.67","22,410.91",545.11M,0.13%
29-May-18,"22,358.43","22,431.95","22,439.10","22,240.39",616.42M,-0.55%
30-May-18,"22,018.52","22,051.97","22,079.23","21,931.65",933.23M,-1.52%
31-May-18,"22,201.82","22,163.40","22,254.42","22,098.00",1.37B,0.83%
01-Jun-18,"22,171.35","22,126.25","22,316.91","22,098.04",850.36M,-0.14%
04-Jun-18,"22,475.94","22,365.09","22,515.72","22,355.83",741.23M,1.37%
05-Jun-18,"22,539.54","22,552.17","22,602.13","22,470.04",678.02M,0.28%
06-Jun-18,"22,625.73","22,520.31","22,662.82","22,498.59",700.13M,0.38%
07-Jun-18,"22,823.26","22,748.72","22,856.37","22,732.18",743.58M,0.87%
08-Jun-18,"22,694.50","22,799.38","22,879.00","22,694.50",877.58M,-0.56%
11-Jun-18,"22,804.04","22,686.95","22,856.08","22,667.30",573.98M,0.48%
12-Jun-18,"22,878.35","22,977.22","23,011.57","22,797.73",659.02M,0.33%
13-Jun-18,"22,966.38","22,896.17","22,993.26","22,895.31",587.74M,0.38%
14-Jun-18,"22,738.61","22,842.96","22,898.39","22,738.61",742.71M,-0.99%
15-Jun-18,"22,851.75","22,883.24","22,885.84","22,770.38",912.37M,0.50%
18-Jun-18,"22,680.33","22,806.57","22,806.89","22,601.13",669.85M,-0.75%
19-Jun-18,"22,278.48","22,565.92","22,618.52","22,278.48",818.90M,-1.77%
20-Jun-18,"22,555.43","22,338.53","22,581.40","22,167.16",917.02M,1.24%
21-Jun-18,"22,693.04","22,523.28","22,782.01","22,491.08",783.00M,0.61%
22-Jun-18,"22,516.83","22,456.45","22,535.65","22,414.18",886.10M,-0.78%
25-Jun-18,"22,338.15","22,543.56","22,556.55","22,312.79",625.48M,-0.79%
26-Jun-18,"22,342.00","22,160.33","22,368.78","22,104.12",735.17M,0.02%
27-Jun-18,"22,271.77","22,320.88","22,356.54","22,205.34",677.77M,-0.31%
28-Jun-18,"22,270.39","22,195.19","22,299.39","22,038.40",721.98M,-0.01%
29-Jun-18,"22,304.51","22,314.47","22,332.82","22,145.48",699.80M,0.15%
02-Jul-18,"21,811.93","22,233.80","22,312.25","21,784.48",692.50M,-2.21%
03-Jul-18,"21,785.54","21,889.06","21,927.81","21,574.56",788.80M,-0.12%
04-Jul-18,"21,717.04","21,679.00","21,784.00","21,604.18",640.87M,-0.31%
05-Jul-18,"21,546.99","21,697.44","21,751.50","21,462.95",688.37M,-0.78%
06-Jul-18,"21,788.14","21,647.66","21,866.16","21,642.96",738.44M,1.12%
09-Jul-18,"22,052.18","21,838.53","22,105.95","21,825.76",630.77M,1.21%
10-Jul-18,"22,196.89","22,215.34","22,321.60","22,196.89",934.95M,0.66%
11-Jul-18,"21,932.21","22,002.14","22,044.62","21,744.25",771.89M,-1.19%
12-Jul-18,"22,187.96","22,036.87","22,233.52","22,019.19",663.58M,1.17%
13-Jul-18,"22,597.35","22,397.62","22,692.86","22,316.52",748.16M,1.85%
17-Jul-18,"22,697.36","22,605.73","22,832.22","22,575.42",780.88M,0.44%
18-Jul-18,"22,794.19","22,917.52","22,949.32","22,794.19",582.01M,0.43%
19-Jul-18,"22,764.68","22,871.62","22,926.47","22,761.87",643.17M,-0.13%
20-Jul-18,"22,697.88","22,734.56","22,869.98","22,541.35",719.15M,-0.29%
23-Jul-18,"22,396.99","22,480.33","22,507.17","22,341.87",906.89M,-1.33%
24-Jul-18,"22,510.48","22,555.05","22,555.05","22,416.23",725.76M,0.51%
25-Jul-18,"22,614.25","22,594.28","22,645.66","22,547.14",604.86M,0.46%
26-Jul-18,"22,586.87","22,711.59","22,717.15","22,549.77",718.25M,-0.12%
27-Jul-18,"22,712.75","22,646.48","22,712.75","22,593.20",754.91M,0.56%
30-Jul-18,"22,544.84","22,613.30","22,631.32","22,518.94",785.71M,-0.74%
31-Jul-18,"22,553.72","22,472.12","22,678.06","22,352.21",1.19B,0.04%
01-Aug-18,"22,746.70","22,642.18","22,775.47","22,615.98",1.04B,0.86%
02-Aug-18,"22,512.53","22,676.73","22,754.73","22,464.81",973.64M,-1.03%
03-Aug-18,"22,525.18","22,585.54","22,613.50","22,490.57",738.92M,0.06%
06-Aug-18,"22,507.32","22,536.05","22,635.68","22,486.74",690.55M,-0.08%
07-Aug-18,"22,662.74","22,514.31","22,666.68","22,499.05",715.16M,0.69%
08-Aug-18,"22,644.31","22,666.56","22,800.61","22,610.29",749.90M,-0.08%
09-Aug-18,"22,598.39","22,591.54","22,648.88","22,497.99",637.21M,-0.20%
10-Aug-18,"22,298.08","22,606.91","22,608.86","22,272.69",762.21M,-1.33%
13-Aug-18,"21,857.43","22,117.57","22,124.60","21,851.32",801.82M,-1.98%
14-Aug-18,"22,356.08","22,053.07","22,356.08","22,047.19",614.85M,2.28%
15-Aug-18,"22,204.22","22,368.12","22,380.28","22,110.29",631.27M,-0.68%
16-Aug-18,"22,192.04","21,980.82","22,240.42","21,871.70",802.62M,-0.05%
17-Aug-18,"22,270.38","22,313.19","22,340.95","22,244.10",577.54M,0.35%
20-Aug-18,"22,199.00","22,267.07","22,288.31","22,150.75",481.62M,-0.32%
21-Aug-18,"22,219.73","22,110.54","22,306.83","22,053.14",562.22M,0.09%
22-Aug-18,"22,362.55","22,270.04","22,390.20","22,162.81",588.98M,0.64%
23-Aug-18,"22,410.82","22,420.67","22,463.03","22,377.88",516.92M,0.22%
24-Aug-18,"22,601.77","22,484.01","22,602.24","22,452.42",519.75M,0.85%
27-Aug-18,"22,799.64","22,693.69","22,838.06","22,682.39",517.65M,0.88%
28-Aug-18,"22,813.47","22,967.74","23,006.77","22,813.47",625.86M,0.06%
29-Aug-18,"22,848.22","22,820.86","22,968.18","22,819.97",605.99M,0.15%
30-Aug-18,"22,869.50","23,020.18","23,032.17","22,832.83",761.97M,0.09%
31-Aug-18,"22,865.15","22,733.25","22,890.61","22,678.03",701.66M,-0.02%
03-Sep-18,"22,707.38","22,819.17","22,820.48","22,684.43",513.67M,-0.69%
04-Sep-18,"22,696.90","22,740.05","22,753.18","22,612.15",538.72M,-0.05%
05-Sep-18,"22,580.83","22,663.80","22,692.25","22,570.52",673.72M,-0.51%
06-Sep-18,"22,487.94","22,458.97","22,535.34","22,416.63",640.78M,-0.41%
07-Sep-18,"22,307.06","22,351.84","22,372.89","22,172.90",720.05M,-0.80%
10-Sep-18,"22,373.09","22,253.65","22,396.88","22,249.61",574.18M,0.30%
11-Sep-18,"22,664.69","22,469.78","22,667.85","22,457.10",788.53M,1.30%
12-Sep-18,"22,604.61","22,702.71","22,709.37","22,522.17",822.69M,-0.27%
13-Sep-18,"22,821.32","22,657.95","22,858.41","22,643.88",773.08M,0.96%
14-Sep-18,"23,094.67","23,035.78","23,105.28","22,965.48",1.06B,1.20%
18-Sep-18,"23,420.54","23,042.19","23,481.53","23,039.26",933.74M,1.41%
19-Sep-18,"23,672.52","23,754.96","23,842.05","23,672.52",964.62M,1.08%
25-Sep-18,"23,940.26","23,881.85","23,950.98","23,808.95",1.04B,0.29%
26-Sep-18,"24,033.79","23,846.60","24,033.79","23,833.92",867.65M,0.39%
27-Sep-18,"23,796.74","23,946.43","24,089.32","23,778.04",785.73M,-0.99%
28-Sep-18,"24,120.04","24,080.01","24,286.10","24,021.27",935.00M,1.36%
01-Oct-18,"24,245.76","24,173.37","24,306.54","24,123.50",669.60M,0.52%
02-Oct-18,"24,270.62","24,376.17","24,448.07","24,217.26",830.14M,0.10%
03-Oct-18,"24,110.96","24,219.19","24,260.63","24,030.59",734.70M,-0.66%
04-Oct-18,"23,975.62","24,242.06","24,247.82","23,923.26",921.51M,-0.56%
05-Oct-18,"23,783.72","23,781.76","23,928.62","23,730.19",871.86M,-0.80%
09-Oct-18,"23,469.39","23,550.47","23,587.05","23,442.46",892.10M,-1.32%
10-Oct-18,"23,506.04","23,538.92","23,589.38","23,373.54",728.31M,0.16%
11-Oct-18,"22,590.86","23,043.37","23,051.19","22,459.02",1.19B,-3.89%
12-Oct-18,"22,694.66","22,323.43","22,711.13","22,323.43",1.03B,0.46%
15-Oct-18,"22,271.30","22,501.33","22,520.59","22,261.92",824.29M,-1.87%
16-Oct-18,"22,549.24","22,298.20","22,549.24","22,269.53",723.40M,1.25%
17-Oct-18,"22,841.12","22,806.59","22,959.41","22,765.58",743.00M,1.29%
18-Oct-18,"22,658.16","22,871.28","22,873.13","22,637.29",662.84M,-0.80%
19-Oct-18,"22,532.08","22,342.00","22,551.67","22,212.57",694.70M,-0.56%
22-Oct-18,"22,614.82","22,374.21","22,672.25","22,271.59",649.09M,0.37%
23-Oct-18,"22,010.78","22,404.14","22,410.15","21,993.07",826.57M,-2.67%
24-Oct-18,"22,091.18","22,167.76","22,207.09","21,911.42",864.52M,0.37%
25-Oct-18,"21,268.73","21,676.83","21,703.21","21,204.40",965.27M,-3.72%
26-Oct-18,"21,184.60","21,440.84","21,476.66","20,971.93",958.10M,-0.40%
29-Oct-18,"21,149.80","21,323.61","21,465.99","21,109.97",730.17M,-0.16%
30-Oct-18,"21,457.29","21,049.52","21,568.40","21,035.88",1.21B,1.45%
